conversation_id,rouge1_precision,rouge1_recall,rouge1_f1,rouge2_precision,rouge2_recall,rouge2_f1,rougeL_precision,rougeL_recall,rougeL_f1,summary_time_seconds
1dgmgf,1.0,0.3426763110307414,0.5104377104377105,0.9894179894179894,0.3384615384615385,0.5043830074173972,1.0,0.3426763110307414,0.5104377104377105,7.227189779281616
1dgple,1.0,0.24595744680851064,0.3948087431693989,0.9826388888888888,0.24105621805792163,0.387140902872777,1.0,0.24595744680851064,0.3948087431693989,7.427603721618652
1dgrhe,1.0,0.2387202625102543,0.38543046357615895,0.9793103448275862,0.23316912972085385,0.376657824933687,1.0,0.2387202625102543,0.38543046357615895,6.534233331680298
1dhek3,1.0,0.25169409486931266,0.4021655065738592,0.9768339768339769,0.2451550387596899,0.3919442292796282,1.0,0.25169409486931266,0.4021655065738592,5.8710620403289795
1dhzwg,1.0,0.38632162661737524,0.5573333333333333,0.973621103117506,0.3755781683626272,0.5420560747663551,1.0,0.38632162661737524,0.5573333333333333,5.308636665344238
1di4t6,1.0,0.17063989962358847,0.2915326902465166,0.9630996309963099,0.1638418079096045,0.2800429184549356,1.0,0.17063989962358847,0.2915326902465166,5.300549268722534
1di78q,1.0,0.38073807380738073,0.5514993481095176,0.9715639810426541,0.36936936936936937,0.5352480417754568,1.0,0.38073807380738073,0.5514993481095176,7.972751617431641
1di7mo,1.0,0.24357838795394154,0.39173789173789175,0.9562043795620438,0.2322695035460993,0.37375178316690444,1.0,0.24357838795394154,0.39173789173789175,6.362813234329224
1difq4,1.0,0.30656934306569344,0.4692737430167598,0.9689737470167065,0.29656683710737763,0.4541387024608501,1.0,0.30656934306569344,0.4692737430167598,5.494878768920898
1dihg2,1.0,0.2700841622035195,0.4253012048192771,0.9715909090909091,0.26186830015313933,0.41254523522316033,1.0,0.2700841622035195,0.4253012048192771,5.651245594024658
1dijzm,1.0,0.2536704730831974,0.4046844502277164,0.967741935483871,0.24489795918367346,0.3908794788273615,1.0,0.2536704730831974,0.4046844502277164,8.893863677978516
1dip67,1.0,0.24101307189542484,0.38841342988808425,0.9659863945578231,0.23221586263287,0.37442320369149634,1.0,0.24101307189542484,0.38841342988808425,7.6665873527526855
1dj5ui,1.0,0.2792,0.43652282676672927,0.9885057471264368,0.2754203362690152,0.43080776455854725,1.0,0.2792,0.43652282676672927,4.917743444442749
1djhxc,1.0,0.4016544117647059,0.5731147540983607,0.9747706422018348,0.39098436062557496,0.5581089954038082,1.0,0.4016544117647059,0.5731147540983607,6.922074794769287
1djote,1.0,0.24203273040482343,0.38973647711511794,0.975,0.2353448275862069,0.3791666666666667,1.0,0.24203273040482343,0.38973647711511794,9.099461555480957
1dkav2,1.0,0.26653944020356235,0.42089402310396784,1.0,0.26607256524506684,0.4203117144293615,1.0,0.26653944020356235,0.42089402310396784,5.191813707351685
1dksdx,1.0,0.4565826330532213,0.6269230769230769,0.985655737704918,0.44953271028037384,0.6174582798459564,1.0,0.4565826330532213,0.6269230769230769,8.092087268829346
1dl91y,1.0,0.3375558867362146,0.5047353760445682,0.9800884955752213,0.3303504847129008,0.4941438929168991,1.0,0.3375558867362146,0.5047353760445682,8.207851648330688
