conversation_id,rouge1_precision,rouge1_recall,rouge1_f1,rouge2_precision,rouge2_recall,rouge2_f1,rougeL_precision,rougeL_recall,rougeL_f1,summary_time_seconds
6e2ax,1.0,0.010652562574493445,0.021080563131126998,0.9647887323943662,0.01020636221411011,0.020199041651308515,0.9440559440559441,0.010056615017878428,0.01990123092798703,3.8389952182769775
6e3p8,1.0,0.04529058116232465,0.08665644171779142,0.96,0.04329524954900782,0.08285385500575375,0.8053097345132744,0.03647294589178357,0.06978527607361965,3.6230878829956055
6e4kc,0.9971590909090909,0.1365758754863813,0.24024640657084187,0.9629629629629629,0.13156870377578825,0.23150684931506849,0.9971590909090909,0.1365758754863813,0.24024640657084187,5.111587762832642
6e4qw,1.0,0.024405250205086135,0.047647647647647645,0.940677966101695,0.02276923076923077,0.04446224714600441,0.8319327731092437,0.02030352748154225,0.03963963963963964,2.3859307765960693
6e687,1.0,0.04432974039775315,0.08489606047390609,0.979381443298969,0.043273610689341026,0.08288497891522466,0.8972602739726028,0.039775315014422344,0.07617386248001162,4.262750625610352
6e7gt,0.926906779661017,0.07174483437192522,0.13318112633181126,0.6511134676564156,0.05034850348503485,0.09346932562033795,0.6048728813559322,0.046818629058707775,0.08691019786910198,14.312050819396973
6e8q6,1.0,0.05263157894736842,0.1,0.9555555555555556,0.04994192799070848,0.09492273730684328,0.9632352941176471,0.050696594427244585,0.09632352941176471,2.0007476806640625
6e9rf,1.0,0.1689497716894977,0.2890625,0.9502262443438914,0.15993907083015993,0.27379400260756187,1.0,0.1689497716894977,0.2890625,3.156482458114624
6e9rj,1.0,0.1078894133513149,0.19476567255021301,0.949685534591195,0.101889338731444,0.18403412553321147,1.0,0.1078894133513149,0.19476567255021301,2.294691801071167
6e9sq,0.9699248120300752,0.03790772847487511,0.0729638009049774,0.768361581920904,0.029975754904121667,0.057700466694951213,0.7142857142857143,0.02791654422568322,0.05373303167420814,8.314038276672363
6eajt,0.9949811794228356,0.05330375747798615,0.10118667857598569,0.9447236180904522,0.050551223447163215,0.0959673302705462,0.8419071518193224,0.04510317940444982,0.08561949725660328,11.66677737236023
6ec0y,1.0,0.06958561376075059,0.1301169590643275,0.9717514124293786,0.06726632772780602,0.1258229700073153,1.0,0.06958561376075059,0.1301169590643275,2.593142032623291
6ee7i,1.0,0.03935768261964735,0.07573462587094819,0.9435483870967742,0.0368503937007874,0.0709305850257654,0.952,0.03746851385390428,0.07209936382914268,2.780673027038574
6eegg,1.0,0.15730337078651685,0.27184466019417475,0.9692307692307692,0.15180722891566265,0.2625,1.0,0.15730337078651685,0.27184466019417475,2.877056360244751
6ef8p,1.0,0.03500163559044815,0.06763590391908976,0.9716981132075472,0.03370418848167539,0.06514864010120176,1.0,0.03500163559044815,0.06763590391908976,8.886356830596924
6efjj,1.0,0.02110410500579076,0.04133585381222433,0.9815950920245399,0.02059202059202059,0.04033782932055969,1.0,0.02110410500579076,0.04133585381222433,3.2016196250915527
